  1.39000E+02  1.47730E+00  9.36305E-01  5.40994E-01  2.01317E-01  5.72502E-02  2.74920E-01  9.18559E-01  3.33553E-01  2.87210E-01
  1.40000E+02  1.44077E+00  9.04195E-01  5.36571E-01  1.71209E-01  4.61882E-02  3.22855E-01  9.58528E-01  2.41243E-01  3.32647E-01
  1.41000E+02  1.55023E+00  9.62346E-01  5.87880E-01  1.55530E-01  3.95833E-02  4.01890E-01  1.08860E+00  1.82545E-01  4.08928E-01
  1.42000E+02  1.83131E+00  1.12517E+00  7.06137E-01  1.52585E-01  3.56332E-02  5.29411E-01  1.34063E+00  1.43348E-01  5.32946E-01
  1.43000E+02  2.36993E+00  1.44355E+00  9.26383E-01  1.64360E-01  3.33905E-02  7.40524E-01  1.78920E+00  1.16112E-01  7.39000E-01
  1.44000E+02  3.35886E+00  2.03255E+00  1.32631E+00  1.98067E-01  3.23401E-02  1.10642E+00  2.59160E+00  9.65839E-02  1.09675E+00
  1.45000E+02  5.17671E+00  3.11869E+00  2.05802E+00  2.69285E-01  3.22008E-02  1.76330E+00  4.05215E+00  8.22475E-02  1.73953E+00
  1.46000E+02  8.22926E+00  4.94484E+00  3.28443E+00  3.94996E-01  3.28296E-02  2.85645E+00  6.49615E+00  7.15525E-02  2.80959E+00
  1.47000E+02  1.11004E+01  6.66268E+00  4.43770E+00  5.13900E-01  3.41753E-02  3.88306E+00  8.79297E+00  6.35144E-02  3.81454E+00
  1.48000E+02  9.82349E+00  5.89636E+00  3.92713E+00  4.55008E-01  3.62569E-02  3.43338E+00  7.77435E+00  5.74971E-02  3.37395E+00
  1.49000E+02  6.39093E+00  3.83912E+00  2.55181E+00  3.03901E-01  3.91601E-02  2.21597E+00  5.03202E+00  5.30914E-02  2.18163E+00
  1.50000E+02  3.97248E+00  2.38942E+00  1.58306E+00  1.96882E-01  4.30452E-02  1.35785E+00  3.09812E+00  5.00471E-02  1.34117E+00
  1.51000E+02  2.60833E+00  1.57130E+00  1.03703E+00  1.35567E-01  4.81696E-02  8.73343E-01  2.00459E+00  4.82382E-02  8.66572E-01
  1.52000E+02  1.83367E+00  1.10630E+00  7.27367E-01  9.98490E-02  5.49316E-02  5.97111E-01  1.37976E+00  4.76512E-02  5.95950E-01
  1.53000E+02  1.37154E+00  8.28510E-01  5.43028E-01  7.77100E-02  6.39461E-02  4.30475E-01  1.00177E+00  4.83964E-02  4.32668E-01
  1.54000E+02  1.08387E+00  6.55172E-01  4.28703E-01  6.31024E-02  7.61820E-02  3.23929E-01  7.59281E-01  5.07476E-02  3.28246E-01
  1.55000E+02  9.01879E-01  5.45006E-01  3.56873E-01  5.29321E-02  9.32146E-02  2.52271E-01  5.95574E-01  5.52299E-02  2.58006E-01
  1.56000E+02  7.91246E-01  4.77350E-01  3.13896E-01  4.55302E-02  1.17713E-01  2.01998E-01  4.80247E-01  6.27983E-02  2.08721E-01
  1.57000E+02  7.37142E-01  4.43124E-01  2.94018E-01  3.99441E-02  1.54424E-01  1.65469E-01  3.96079E-01  7.52069E-02  1.72910E-01
  1.58000E+02  7.39381E-01  4.41862E-01  2.97520E-01  3.56010E-02  2.12261E-01  1.38137E-01  3.32813E-01  9.57966E-02  1.46118E-01
  1.59000E+02  8.14961E-01  4.83049E-01  3.31912E-01  3.21404E-02  3.08804E-01  1.17176E-01  2.84064E-01  1.31198E-01  1.25578E-01
  1.60000E+02  1.00839E+00  5.91970E-01  4.16418E-01  2.93261E-02  4.78985E-01  1.00760E-01  2.45700E-01  1.94618E-01  1.09500E-01
  1.61000E+02  1.39602E+00  8.12160E-01  5.83861E-01  2.69978E-02  7.78918E-01  8.76695E-02  2.14959E-01  3.07295E-01  9.66895E-02
  1.62000E+02  1.94207E+00  1.12310E+00  8.18974E-01  2.50435E-02  1.18513E+00  7.70668E-02  1.89938E-01  4.60320E-01  8.63259E-02
  1.63000E+02  2.06030E+00  1.18974E+00  8.70558E-01  2.33828E-02  1.28672E+00  6.83613E-02  1.69293E-01  4.98042E-01  7.78303E-02
  1.64000E+02  1.51859E+00  8.79414E-01  6.39173E-01  2.19566E-02  9.21381E-01  6.11273E-02  1.52054E-01  3.58976E-01  7.07855E-02
  1.65000E+02  9.97049E-01  5.80727E-01  4.16322E-01  2.07205E-02  5.67828E-01  5.50520E-02  1.37506E-01  2.24433E-01  6.48848E-02
  1.66000E+02  6.83533E-01  4.01001E-01  2.82532E-01  1.96406E-02  3.58576E-01  4.99014E-02  1.25114E-01  1.44601E-01  5.98988E-02
  1.67000E+02  5.03052E-01  2.97370E-01  2.05682E-01  1.86907E-02  2.41277E-01  4.54977E-02  1.14469E-01  9.96432E-02  5.56532E-02
  1.68000E+02  3.93418E-01  2.34287E-01  1.59131E-01  1.78501E-02  1.72497E-01  4.17038E-02  1.05255E-01  7.31037E-02  5.20137E-02
  1.69000E+02  3.22288E-01  1.93259E-01  1.29029E-01  1.71022E-02  1.29722E-01  3.84128E-02  9.72264E-02  5.64491E-02  4.88753E-02
  1.70000E+02  2.73354E-01  1.64961E-01  1.08393E-01  1.64336E-02  1.01660E-01  3.55403E-02  9.01865E-02  4.53990E-02  4.61553E-02
  1.71000E+02  2.38018E-01  1.44472E-01  9.35456E-02  1.58335E-02  8.24091E-02  3.30187E-02  8.39792E-02  3.77135E-02  4.37875E-02
  1.72000E+02  2.11481E-01  1.29046E-01  8.24351E-02  1.52928E-02  6.87079E-02  3.07938E-02  7.84781E-02  3.21541E-02  4.17188E-02
  1.73000E+02  1.90913E-01  1.17060E-01  7.38525E-02  1.48042E-02  5.86584E-02  2.88214E-02  7.35801E-02  2.79990E-02  3.99060E-02
  1.74000E+02  1.74558E-01  1.07509E-01  6.70495E-02  1.43612E-02  5.11031E-02  2.70652E-02  6.92004E-02  2.48073E-02  3.83135E-02
  1.75000E+02  1.61282E-01  9.97399E-02  6.15424E-02  1.39588E-02  4.53068E-02  2.54954E-02  6.52688E-02  2.22981E-02  3.69122E-02
  1.76000E+02  1.50323E-01  9.33158E-02  5.70070E-02  1.35923E-02  4.07862E-02  2.40871E-02  6.17267E-02  2.02865E-02  3.56779E-02
  1.77000E+02  1.41150E-01  8.79318E-02  5.32187E-02  1.32579E-02  3.72133E-02  2.28194E-02  5.85249E-02  1.86462E-02  3.45902E-02
  1.78000E+02  1.33388E-01  8.33703E-02  5.00174E-02  1.29523E-02  3.43600E-02  2.16748E-02  5.56219E-02  1.72891E-02  3.36321E-02
  1.79000E+02  1.26758E-01  7.94718E-02  4.72862E-02  1.26726E-02  3.20637E-02  2.06384E-02  5.29823E-02  1.61522E-02  3.27893E-02
  1.80000E+02  1.21055E-01  7.61171E-02  4.49378E-02  1.24165E-02  3.02061E-02  1.96975E-02  5.05761E-02  1.51892E-02  3.20497E-02
  1.81000E+02  1.16121E-01  7.32149E-02  4.29058E-02  1.21816E-02  2.87000E-02  1.88414E-02  4.83773E-02  1.43656E-02  3.14027E-02
  1.82000E+02  1.11834E-01  7.06946E-02  4.11389E-02  1.19662E-02  2.74797E-02  1.80607E-02  4.63636E-02  1.36555E-02  3.08397E-02
  1.83000E+02  1.08097E-01  6.85005E-02  3.95968E-02  1.17685E-02  2.64952E-02  1.73474E-02  4.45157E-02  1.30385E-02  3.03530E-02
  1.84000E+02  1.04836E-01  6.65884E-02  3.82475E-02  1.15871E-02  2.57079E-02  1.66945E-02  4.28168E-02  1.24992E-02  2.99363E-02
  1.85000E+02  1.01988E-01  6.49225E-02  3.70652E-02  1.14206E-02  2.50882E-02  1.60959E-02  4.12522E-02  1.20249E-02  2.95838E-02
  1.86000E+02  9.95030E-02  6.34739E-02  3.60291E-02  1.12680E-02  2.46124E-02  1.55464E-02  3.98092E-02  1.16058E-02  2.92909E-02
  1.87000E+02  9.73408E-02  6.22187E-02  3.51222E-02  1.11281E-02  2.42623E-02  1.50412E-02  3.84764E-02  1.12339E-02  2.90535E-02
  1.88000E+02  9.54677E-02  6.11374E-02  3.43303E-02  1.10001E-02  2.40233E-02  1.45765E-02  3.72440E-02  1.09026E-02  2.88681E-02
  1.89000E+02  9.38558E-02  6.02139E-02  3.36419E-02  1.08832E-02  2.38839E-02  1.41484E-02  3.61030E-02  1.06065E-02  2.87318E-02
  1.90000E+02  9.24821E-02  5.94349E-02  3.30473E-02  1.07765E-02  2.38352E-02  1.37540E-02  3.50459E-02  1.03411E-02  2.86420E-02
  1.91000E+02  9.13276E-02  5.87891E-02  3.25385E-02  1.06795E-02  2.38702E-02  1.33903E-02  3.40655E-02  1.01028E-02  2.85966E-02
  1.92000E+02  9.03765E-02  5.82675E-02  3.21090E-02  1.05915E-02  2.39836E-02  1.30549E-02  3.31559E-02  9.88828E-03  2.85940E-02
  1.93000E+02  8.96158E-02  5.78625E-02  3.17533E-02  1.05121E-02  2.41714E-02  1.27456E-02  3.23115E-02  9.69499E-03  2.86326E-02
  1.94000E+02  8.90350E-02  5.75682E-02  3.14668E-02  1.04407E-02  2.44309E-02  1.24604E-02  3.15274E-02  9.52062E-03  2.87115E-02
  1.95000E+02  8.86257E-02  5.73798E-02  3.12459E-02  1.03769E-02  2.47605E-02  1.21975E-02  3.07993E-02  9.36323E-03  2.88297E-02
  1.96000E+02  8.83813E-02  5.72934E-02  3.10879E-02  1.03203E-02  2.51594E-02  1.19555E-02  3.01232E-02  9.22113E-03  2.89868E-02
  1.97000E+02  8.82970E-02  5.73065E-02  3.09905E-02  1.02706E-02  2.56278E-02  1.17329E-02  2.94956E-02  9.09289E-03  2.91825E-02
  1.98000E+02  8.83695E-02  5.74174E-02  3.09521E-02  1.02274E-02  2.61667E-02  1.15284E-02  2.89134E-02  8.97724E-03  2.94167E-02
